id,text,target,target_usd
1062427211,"Goal (log1p USD): 8.771
Campaign duration (days): 45
Prelaunch duration (days): 20.512
Campaign name character count: 32
Campaign name word count: 7
Blurb character count: 119
Blurb word count: 18
Launch year: 2025
Launch month: 4
Launch day: 22
Launch weekday: 1
Launch hour: 14
Has video: 1
Prelaunch activated: 0
Country: HK
Currency: HKD
Parent category: Technology
Category: Hardware
Location type: Town
Location country: CN
Location state: Shanghai",13.4382,685731.92785383
1355001543,"Goal (log1p USD): 10.597
Campaign duration (days): 31
Prelaunch duration (days): 608.966
Campaign name character count: 26
Campaign name word count: 4
Blurb character count: 27
Blurb word count: 6
Launch year: 2023
Launch month: 9
Launch day: 12
Launch weekday: 1
Launch hour: 13
Has video: 1
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Games
Category: Mobile Games
Location type: Town
Location country: US
Location state: MI",7.4260,1678.0
1319976442,"Goal (log1p USD): 8.192
Campaign duration (days): 29.547
Prelaunch duration (days): 41.717
Campaign name character count: 59
Campaign name word count: 9
Blurb character count: 134
Blurb word count: 21
Launch year: 2023
Launch month: 11
Launch day: 1
Launch weekday: 2
Launch hour: 14
Has video: 1
Prelaunch activated: 1
Country: CA
Currency: CAD
Parent category: Games
Category: Puzzles
Location type: Town
Location country: CA
Location state: SK",10.4311,33895.2952539324
1734627836,"Goal (log1p USD): 6.624
Campaign duration (days): 30
Prelaunch duration (days): 30.308
Campaign name character count: 40
Campaign name word count: 7
Blurb character count: 45
Blurb word count: 8
Launch year: 2025
Launch month: 7
Launch day: 24
Launch weekday: 3
Launch hour: 15
Has video: 1
Prelaunch activated: 0
Country: HK
Currency: HKD
Parent category: Fashion
Category: Apparel
Location type: Town
Location country: HK
Location state: Hong Kong Island",5.4667,235.6707415
1927384950,"Goal (log1p USD): 7.681
Campaign duration (days): 30
Prelaunch duration (days): 2.091
Campaign name character count: 18
Campaign name word count: 3
Blurb character count: 127
Blurb word count: 22
Launch year: 2016
Launch month: 1
Launch day: 14
Launch weekday: 3
Launch hour: 13
Has video: 0
Prelaunch activated: 0
Country: ES
Currency: EUR
Parent category: Publishing
Category: Academic
Location type: Town
Location country: ES
Location state: Madrid",4.4729,86.61402
1647697921,"Goal (log1p USD): 6.909
Campaign duration (days): 35.557
Prelaunch duration (days): 10.521
Campaign name character count: 38
Campaign name word count: 5
Blurb character count: 122
Blurb word count: 19
Launch year: 2015
Launch month: 12
Launch day: 28
Launch weekday: 0
Launch hour: 4
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Indie Rock
Location type: Town
Location country: US
Location state: MO",7.2766,1445.0
620966776,"Goal (log1p USD): 0.801
Campaign duration (days): 2.774
Prelaunch duration (days): 0.02
Campaign name character count: 29
Campaign name word count: 5
Blurb character count: 110
Blurb word count: 20
Launch year: 2016
Launch month: 5
Launch day: 9
Launch weekday: 0
Launch hour: 19
Has video: 0
Prelaunch activated: 0
Country: SE
Currency: SEK
Parent category: Music
Category: Pop
Location type: Town
Location country: SE
Location state: Varmland",2.4897,11.0574972
104292264,"Goal (log1p USD): 8.294
Campaign duration (days): 30
Prelaunch duration (days): 104.919
Campaign name character count: 36
Campaign name word count: 6
Blurb character count: 101
Blurb word count: 17
Launch year: 2025
Launch month: 9
Launch day: 1
Launch weekday: 0
Launch hour: 20
Has video: 1
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Publishing
Category: Fiction
Location type: Town
Location country: US
Location state: OH",11.0406,62354.0
1293655625,"Goal (log1p USD): 8.582
Campaign duration (days): 30
Prelaunch duration (days): 117.856
Campaign name character count: 14
Campaign name word count: 3
Blurb character count: 112
Blurb word count: 20
Launch year: 2020
Launch month: 9
Launch day: 15
Launch weekday: 1
Launch hour: 7
Has video: 1
Prelaunch activated: 0
Country: NL
Currency: EUR
Parent category: Publishing
Category: Calendars
Location type: Town
Location country: NL
Location state: North Holland",8.5918,5386.38885729
2146335328,"Goal (log1p USD): 7.321
Campaign duration (days): 30
Prelaunch duration (days): 3.835
Campaign name character count: 19
Campaign name word count: 2
Blurb character count: 71
Blurb word count: 11
Launch year: 2017
Launch month: 1
Launch day: 19
Launch weekday: 3
Launch hour: 6
Has video: 0
Prelaunch activated: 0
Country: AU
Currency: AUD
Parent category: Games
Category: Puzzles
Location type: Town
Location country: AU
Location state: SA",0.5625,0.75510907
1967786714,"Goal (log1p USD): 9.21
Campaign duration (days): 25
Prelaunch duration (days): 6.976
Campaign name character count: 33
Campaign name word count: 5
Blurb character count: 89
Blurb word count: 17
Launch year: 2022
Launch month: 9
Launch day: 6
Launch weekday: 1
Launch hour: 3
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Technology
Category: Software
Location type: Town
Location country: US
Location state: GA",4.7707,117.0
2132891356,"Goal (log1p USD): 7.314
Campaign duration (days): 15.375
Prelaunch duration (days): 19.943
Campaign name character count: 38
Campaign name word count: 7
Blurb character count: 134
Blurb word count: 22
Launch year: 2014
Launch month: 10
Launch day: 28
Launch weekday: 1
Launch hour: 20
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Journalism
Category: Journalism
Location type: Town
Location country: US
Location state: OR",8.1682,3526.0
1179491812,"Goal (log1p USD): 8.294
Campaign duration (days): 44.793
Prelaunch duration (days): 11.125
Campaign name character count: 42
Campaign name word count: 9
Blurb character count: 131
Blurb word count: 25
Launch year: 2021
Launch month: 10
Launch day: 31
Launch weekday: 6
Launch hour: 23
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Film & Video
Category: Experimental
Location type: Town
Location country: US
Location state: WI",5.0239,151.0
386369121,"Goal (log1p USD): 8.216
Campaign duration (days): 21.593
Prelaunch duration (days): 9.311
Campaign name character count: 52
Campaign name word count: 8
Blurb character count: 133
Blurb word count: 20
Launch year: 2013
Launch month: 8
Launch day: 8
Launch weekday: 3
Launch hour: 1
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Art
Category: Performance Art
Location type: Town
Location country: CN
Location state: Beijing",5.1985,180.0
940756901,"Goal (log1p USD): 6.053
Campaign duration (days): 17.054
Prelaunch duration (days): 5.958
Campaign name character count: 21
Campaign name word count: 3
Blurb character count: 134
Blurb word count: 22
Launch year: 2014
Launch month: 6
Launch day: 17
Launch weekday: 1
Launch hour: 19
Has video: 1
Prelaunch activated: 0
Country: GB
Currency: GBP
Parent category: Film & Video
Category: Narrative Film
Location type: Town
Location country: GB
Location state: England",6.2616,523.04896644
1775504983,"Goal (log1p USD): 10.127
Campaign duration (days): 45
Prelaunch duration (days): 96.257
Campaign name character count: 54
Campaign name word count: 7
Blurb character count: 129
Blurb word count: 20
Launch year: 2015
Launch month: 11
Launch day: 23
Launch weekday: 0
Launch hour: 2
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Crafts
Category: Woodworking
Location type: Town
Location country: US
Location state: TX",6.9393,1031.0
1482914074,"Goal (log1p USD): 9.904
Campaign duration (days): 30.948
Prelaunch duration (days): 70.284
Campaign name character count: 48
Campaign name word count: 7
Blurb character count: 110
Blurb word count: 13
Launch year: 2015
Launch month: 4
Launch day: 22
Launch weekday: 2
Launch hour: 5
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Film & Video
Category: Movie Theaters
Location type: Town
Location country: US
Location state: NY",10.0915,24136.0
1037930885,"Goal (log1p USD): 6.553
Campaign duration (days): 20.958
Prelaunch duration (days): 13.642
Campaign name character count: 7
Campaign name word count: 2
Blurb character count: 128
Blurb word count: 25
Launch year: 2025
Launch month: 3
Launch day: 1
Launch weekday: 5
Launch hour: 17
Has video: 0
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Comics
Category: Comic Books
Location type: Town
Location country: US
Location state: FL",6.8276,922.0
1101644693,"Goal (log1p USD): 7.081
Campaign duration (days): 24.958
Prelaunch duration (days): 54.557
Campaign name character count: 58
Campaign name word count: 10
Blurb character count: 102
Blurb word count: 22
Launch year: 2015
Launch month: 2
Launch day: 21
Launch weekday: 5
Launch hour: 6
Has video: 1
Prelaunch activated: 0
Country: SE
Currency: SEK
Parent category: Music
Category: Electronic Music
Location type: Town
Location country: SE
Location state: Jonkoping",4.0757,57.89020135
522346549,"Goal (log1p USD): 7.824
Campaign duration (days): 30
Prelaunch duration (days): 11.052
Campaign name character count: 46
Campaign name word count: 7
Blurb character count: 106
Blurb word count: 19
Launch year: 2025
Launch month: 9
Launch day: 14
Launch weekday: 6
Launch hour: 16
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Film & Video
Category: Narrative Film
Location type: County
Location country: US
Location state: NY",7.8244,2500.0
600918226,"Goal (log1p USD): 10.714
Campaign duration (days): 30
Prelaunch duration (days): 2.914
Campaign name character count: 22
Campaign name word count: 4
Blurb character count: 64
Blurb word count: 8
Launch year: 2025
Launch month: 11
Launch day: 21
Launch weekday: 4
Launch hour: 3
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Film & Video
Category: Webseries
Location type: Town
Location country: US
Location state: TX",3.2581,25.0
1958040927,"Goal (log1p USD): 7.091
Campaign duration (days): 16.338
Prelaunch duration (days): 7.019
Campaign name character count: 35
Campaign name word count: 6
Blurb character count: 106
Blurb word count: 21
Launch year: 2013
Launch month: 9
Launch day: 25
Launch weekday: 2
Launch hour: 19
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Indie Rock
Location type: Town
Location country: US
Location state: MI",7.2378,1390.0
1966568131,"Goal (log1p USD): 8.517
Campaign duration (days): 30
Prelaunch duration (days): 18.47
Campaign name character count: 46
Campaign name word count: 7
Blurb character count: 123
Blurb word count: 22
Launch year: 2014
Launch month: 4
Launch day: 1
Launch weekday: 1
Launch hour: 7
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Art
Category: Public Art
Location type: Town
Location country: US
Location state: CA",8.8765,7161.0
351925712,"Goal (log1p USD): 10.451
Campaign duration (days): 31.589
Prelaunch duration (days): 58.719
Campaign name character count: 32
Campaign name word count: 6
Blurb character count: 76
Blurb word count: 11
Launch year: 2019
Launch month: 6
Launch day: 6
Launch weekday: 3
Launch hour: 14
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Country & Folk
Location type: Town
Location country: US
Location state: TN",10.7405,46187.0
59364108,"Goal (log1p USD): 10.127
Campaign duration (days): 31.701
Prelaunch duration (days): 16.413
Campaign name character count: 25
Campaign name word count: 5
Blurb character count: 80
Blurb word count: 12
Launch year: 2022
Launch month: 3
Launch day: 3
Launch weekday: 3
Launch hour: 2
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Hip-Hop
Location type: Town
Location country: US
Location state: TN",3.9512,51.0
1830499669,"Goal (log1p USD): 8.842
Campaign duration (days): 30
Prelaunch duration (days): 118.783
Campaign name character count: 54
Campaign name word count: 9
Blurb character count: 95
Blurb word count: 15
Launch year: 2025
Launch month: 4
Launch day: 23
Launch weekday: 2
Launch hour: 17
Has video: 1
Prelaunch activated: 1
Country: FR
Currency: EUR
Parent category: Art
Category: Textiles
Location type: Town
Location country: FR
Location state: Ile-de-France",9.0551,8561.24486274
1063288009,"Goal (log1p USD): 8.517
Campaign duration (days): 30
Prelaunch duration (days): 64.786
Campaign name character count: 19
Campaign name word count: 5
Blurb character count: 12
Blurb word count: 2
Launch year: 2019
Launch month: 4
Launch day: 24
Launch weekday: 2
Launch hour: 22
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Publishing
Category: Calendars
Location type: Town
Location country: US
Location state: CA",2.7726,15.0
380918905,"Goal (log1p USD): 6.217
Campaign duration (days): 30
Prelaunch duration (days): 1.43
Campaign name character count: 17
Campaign name word count: 4
Blurb character count: 135
Blurb word count: 26
Launch year: 2015
Launch month: 1
Launch day: 14
Launch weekday: 2
Launch hour: 23
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Journalism
Category: Photo
Location type: Town
Location country: US
Location state: VA",0.6931,1.0
2000080135,"Goal (log1p USD): 9.492
Campaign duration (days): 30
Prelaunch duration (days): 209.649
Campaign name character count: 8
Campaign name word count: 2
Blurb character count: 112
Blurb word count: 18
Launch year: 2024
Launch month: 9
Launch day: 11
Launch weekday: 2
Launch hour: 9
Has video: 1
Prelaunch activated: 1
Country: IT
Currency: EUR
Parent category: Film & Video
Category: Documentary
Location type: Town
Location country: IT
Location state: Lombardy",8.3906,4404.2700492
1312945404,"Goal (log1p USD): 8.294
Campaign duration (days): 44.976
Prelaunch duration (days): 303.646
Campaign name character count: 34
Campaign name word count: 6
Blurb character count: 97
Blurb word count: 20
Launch year: 2012
Launch month: 10
Launch day: 11
Launch weekday: 3
Launch hour: 17
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Pop
Location type: Town
Location country: US
Location state: PA",8.4275,4570.0
1259143195,"Goal (log1p USD): 7.824
Campaign duration (days): 30.622
Prelaunch duration (days): 5.504
Campaign name character count: 39
Campaign name word count: 6
Blurb character count: 108
Blurb word count: 19
Launch year: 2016
Launch month: 11
Launch day: 1
Launch weekday: 1
Launch hour: 14
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Crafts
Category: Stationery
Location type: Town
Location country: US
Location state: CA",8.1948,3621.0
283435398,"Goal (log1p USD): 6.217
Campaign duration (days): 40.042
Prelaunch duration (days): 158.838
Campaign name character count: 12
Campaign name word count: 2
Blurb character count: 109
Blurb word count: 19
Launch year: 2024
Launch month: 10
Launch day: 25
Launch weekday: 4
Launch hour: 17
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Games
Category: Video Games
Location type: Town
Location country: US
Location state: IN",6.4313,620.0
594856692,"Goal (log1p USD): 8.517
Campaign duration (days): 30
Prelaunch duration (days): 43.178
Campaign name character count: 13
Campaign name word count: 2
Blurb character count: 42
Blurb word count: 7
Launch year: 2025
Launch month: 12
Launch day: 2
Launch weekday: 1
Launch hour: 17
Has video: 0
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Games
Category: Tabletop Games
Location type: Town
Location country: US
Location state: NJ",10.4880,35882.0
199692213,"Goal (log1p USD): 11.082
Campaign duration (days): 60
Prelaunch duration (days): 4.035
Campaign name character count: 19
Campaign name word count: 4
Blurb character count: 107
Blurb word count: 17
Launch year: 2025
Launch month: 8
Launch day: 7
Launch weekday: 3
Launch hour: 17
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Fashion
Category: Apparel
Location type: Town
Location country: US
Location state: NC",0.0000,0.0
2049824592,"Goal (log1p USD): 6.553
Campaign duration (days): 30.424
Prelaunch duration (days): 104.917
Campaign name character count: 44
Campaign name word count: 5
Blurb character count: 132
Blurb word count: 26
Launch year: 2014
Launch month: 11
Launch day: 7
Launch weekday: 4
Launch hour: 19
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Indie Rock
Location type: Town
Location country: US
Location state: IL",6.7523,855.0
812172866,"Goal (log1p USD): 8.854
Campaign duration (days): 9.701
Prelaunch duration (days): 0.041
Campaign name character count: 58
Campaign name word count: 11
Blurb character count: 140
Blurb word count: 26
Launch year: 2010
Launch month: 8
Launch day: 12
Launch weekday: 3
Launch hour: 7
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Pop
Location type: County
Location country: US
Location state: NY",9.3882,11945.99
1652190599,"Goal (log1p USD): 8.854
Campaign duration (days): 30
Prelaunch duration (days): 28.712
Campaign name character count: 36
Campaign name word count: 4
Blurb character count: 80
Blurb word count: 13
Launch year: 2013
Launch month: 9
Launch day: 26
Launch weekday: 3
Launch hour: 13
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Publishing
Category: Periodicals
Location type: Town
Location country: US
Location state: TX",8.8847,7220.0
429226406,"Goal (log1p USD): 9.21
Campaign duration (days): 60
Prelaunch duration (days): 39.852
Campaign name character count: 35
Campaign name word count: 6
Blurb character count: 124
Blurb word count: 19
Launch year: 2016
Launch month: 5
Launch day: 1
Launch weekday: 6
Launch hour: 12
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Publishing
Category: Academic
Location type: Town
Location country: US
Location state: OK",6.7178,826.0
1538636848,"Goal (log1p USD): 5.303
Campaign duration (days): 16.499
Prelaunch duration (days): 1.509
Campaign name character count: 35
Campaign name word count: 5
Blurb character count: 135
Blurb word count: 22
Launch year: 2024
Launch month: 5
Launch day: 10
Launch weekday: 4
Launch hour: 11
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Art
Category: Digital Art
Location type: Town
Location country: US
Location state: MN",7.0255,1124.0
1625948005,"Goal (log1p USD): 7.824
Campaign duration (days): 29.695
Prelaunch duration (days): 59.829
Campaign name character count: 53
Campaign name word count: 9
Blurb character count: 134
Blurb word count: 20
Launch year: 2023
Launch month: 7
Launch day: 1
Launch weekday: 5
Launch hour: 9
Has video: 1
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Food
Category: Cookbooks
Location type: Town
Location country: US
Location state: GA",7.8947,2682.0
87130937,"Goal (log1p USD): 9.183
Campaign duration (days): 14
Prelaunch duration (days): 1.806
Campaign name character count: 38
Campaign name word count: 5
Blurb character count: 101
Blurb word count: 12
Launch year: 2017
Launch month: 9
Launch day: 19
Launch weekday: 1
Launch hour: 2
Has video: 0
Prelaunch activated: 0
Country: SG
Currency: SGD
Parent category: Fashion
Category: Ready-to-wear
Location type: Town
Location country: SG
Location state: Central Singapore",4.9984,147.17830248
819180221,"Goal (log1p USD): 6.909
Campaign duration (days): 35.584
Prelaunch duration (days): 68.92
Campaign name character count: 22
Campaign name word count: 3
Blurb character count: 103
Blurb word count: 17
Launch year: 2025
Launch month: 10
Launch day: 31
Launch weekday: 4
Launch hour: 16
Has video: 1
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Games
Category: Tabletop Games
Location type: Town
Location country: US
Location state: CO",7.3271,1520.0
117902430,"Goal (log1p USD): 6.111
Campaign duration (days): 18.551
Prelaunch duration (days): 0.048
Campaign name character count: 43
Campaign name word count: 7
Blurb character count: 123
Blurb word count: 19
Launch year: 2011
Launch month: 11
Launch day: 16
Launch weekday: 2
Launch hour: 15
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Music
Category: Classical Music
Location type: Town
Location country: US
Location state: MI",6.9412,1033.0
1718692387,"Goal (log1p USD): 8.186
Campaign duration (days): 30
Prelaunch duration (days): 4.862
Campaign name character count: 54
Campaign name word count: 12
Blurb character count: 108
Blurb word count: 16
Launch year: 2018
Launch month: 5
Launch day: 6
Launch weekday: 6
Launch hour: 5
Has video: 1
Prelaunch activated: 0
Country: DE
Currency: EUR
Parent category: Games
Category: Mobile Games
Location type: Town
Location country: DE
Location state: Berlin",0.7871,1.19693823
1604931806,"Goal (log1p USD): 8.237
Campaign duration (days): 35.557
Prelaunch duration (days): 28.744
Campaign name character count: 59
Campaign name word count: 9
Blurb character count: 120
Blurb word count: 21
Launch year: 2017
Launch month: 1
Launch day: 25
Launch weekday: 2
Launch hour: 13
Has video: 1
Prelaunch activated: 0
Country: CA
Currency: CAD
Parent category: Art
Category: Conceptual Art
Location type: Town
Location country: CA
Location state: ON",5.7344,308.34271152
1189494916,"Goal (log1p USD): 10.602
Campaign duration (days): 29.958
Prelaunch duration (days): 40.029
Campaign name character count: 59
Campaign name word count: 8
Blurb character count: 133
Blurb word count: 21
Launch year: 2015
Launch month: 2
Launch day: 27
Launch weekday: 4
Launch hour: 16
Has video: 1
Prelaunch activated: 0
Country: CA
Currency: CAD
Parent category: Technology
Category: DIY Electronics
Location type: Town
Location country: CA
Location state: NS",11.1730,71182.6605858
545630542,"Goal (log1p USD): 9.21
Campaign duration (days): 28.042
Prelaunch duration (days): 43.91
Campaign name character count: 60
Campaign name word count: 8
Blurb character count: 117
Blurb word count: 20
Launch year: 2024
Launch month: 10
Launch day: 25
Launch weekday: 4
Launch hour: 16
Has video: 1
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Film & Video
Category: Horror
Location type: Town
Location country: US
Location state: TX",9.3169,11123.0
1046909598,"Goal (log1p USD): 8.343
Campaign duration (days): 21
Prelaunch duration (days): 15.535
Campaign name character count: 51
Campaign name word count: 10
Blurb character count: 72
Blurb word count: 13
Launch year: 2021
Launch month: 9
Launch day: 15
Launch weekday: 2
Launch hour: 10
Has video: 0
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Publishing
Category: Nonfiction
Location type: Town
Location country: US
Location state: VA",8.6406,5656.0
1624597441,"Goal (log1p USD): 7.636
Campaign duration (days): 60
Prelaunch duration (days): 6.022
Campaign name character count: 42
Campaign name word count: 6
Blurb character count: 128
Blurb word count: 19
Launch year: 2016
Launch month: 12
Launch day: 21
Launch weekday: 2
Launch hour: 16
Has video: 0
Prelaunch activated: 0
Country: SG
Currency: SGD
Parent category: Music
Category: Electronic Music
Location type: Town
Location country: RU
Location state: Moscow Federal City",0.0000,0.0
2021165467,"Goal (log1p USD): 9.616
Campaign duration (days): 36
Prelaunch duration (days): 24.136
Campaign name character count: 30
Campaign name word count: 4
Blurb character count: 129
Blurb word count: 18
Launch year: 2015
Launch month: 11
Launch day: 9
Launch weekday: 0
Launch hour: 17
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Dance
Category: Performances
Location type: County
Location country: US
Location state: NY",9.6539,15582.0
35093333,"Goal (log1p USD): 8.814
Campaign duration (days): 34.124
Prelaunch duration (days): 19.379
Campaign name character count: 22
Campaign name word count: 3
Blurb character count: 134
Blurb word count: 25
Launch year: 2025
Launch month: 6
Launch day: 2
Launch weekday: 0
Launch hour: 20
Has video: 1
Prelaunch activated: 1
Country: GB
Currency: GBP
Parent category: Design
Category: Product Design
Location type: Town
Location country: GB
Location state: England",8.2971,4011.1342658
1893115750,"Goal (log1p USD): 5.852
Campaign duration (days): 40
Prelaunch duration (days): 50.041
Campaign name character count: 58
Campaign name word count: 8
Blurb character count: 126
Blurb word count: 16
Launch year: 2014
Launch month: 11
Launch day: 11
Launch weekday: 1
Launch hour: 6
Has video: 1
Prelaunch activated: 0
Country: AU
Currency: AUD
Parent category: Journalism
Category: Web
Location type: Town
Location country: AU
Location state: QLD",0.0000,0.0
62566916,"Goal (log1p USD): 9.844
Campaign duration (days): 30.003
Prelaunch duration (days): 58.047
Campaign name character count: 13
Campaign name word count: 2
Blurb character count: 51
Blurb word count: 8
Launch year: 2023
Launch month: 11
Launch day: 10
Launch weekday: 4
Launch hour: 16
Has video: 1
Prelaunch activated: 1
Country: CA
Currency: CAD
Parent category: Publishing
Category: Fiction
Location type: Town
Location country: CA
Location state: ON",10.5554,38381.345866860094
1712510865,"Goal (log1p USD): 9.048
Campaign duration (days): 30
Prelaunch duration (days): 23.009
Campaign name character count: 56
Campaign name word count: 9
Blurb character count: 135
Blurb word count: 23
Launch year: 2017
Launch month: 6
Launch day: 16
Launch weekday: 4
Launch hour: 18
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Food
Category: Drinks
Location type: Town
Location country: US
Location state: PA",9.0654,8650.0
1979001646,"Goal (log1p USD): 10.309
Campaign duration (days): 30
Prelaunch duration (days): 18.856
Campaign name character count: 39
Campaign name word count: 6
Blurb character count: 103
Blurb word count: 16
Launch year: 2011
Launch month: 7
Launch day: 12
Launch weekday: 1
Launch hour: 19
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Film & Video
Category: Webseries
Location type: Town
Location country: US
Location state: CA",10.9377,56259.12
751290864,"Goal (log1p USD): 8.562
Campaign duration (days): 30
Prelaunch duration (days): 79.915
Campaign name character count: 49
Campaign name word count: 9
Blurb character count: 133
Blurb word count: 27
Launch year: 2022
Launch month: 7
Launch day: 1
Launch weekday: 4
Launch hour: 7
Has video: 1
Prelaunch activated: 1
Country: LU
Currency: EUR
Parent category: Film & Video
Category: Comedy
Location type: LocalAdmin
Location country: LU
Location state: Luxemburg",8.5672,5255.14854816
1532515349,"Goal (log1p USD): 8.923
Campaign duration (days): 30.315
Prelaunch duration (days): 2.457
Campaign name character count: 48
Campaign name word count: 9
Blurb character count: 134
Blurb word count: 21
Launch year: 2016
Launch month: 3
Launch day: 2
Launch weekday: 2
Launch hour: 19
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Theater
Category: Musical
Location type: Town
Location country: US
Location state: CA",9.0079,8166.0
1577902492,"Goal (log1p USD): 7.824
Campaign duration (days): 30
Prelaunch duration (days): 24.069
Campaign name character count: 30
Campaign name word count: 4
Blurb character count: 135
Blurb word count: 28
Launch year: 2013
Launch month: 6
Launch day: 29
Launch weekday: 5
Launch hour: 2
Has video: 1
Prelaunch activated: 0
Country: US
Currency: USD
Parent category: Publishing
Category: Periodicals
Location type: Town
Location country: US
Location state: CO",8.1479,3455.0
710529243,"Goal (log1p USD): 5.445
Campaign duration (days): 55.904
Prelaunch duration (days): 0.105
Campaign name character count: 50
Campaign name word count: 6
Blurb character count: 94
Blurb word count: 14
Launch year: 2025
Launch month: 1
Launch day: 4
Launch weekday: 5
Launch hour: 0
Has video: 1
Prelaunch activated: 0
Country: MX
Currency: MXN
Parent category: Music
Category: Electronic Music
Location type: Suburb
Location country: MX
Location state: Chiapas",1.7583,4.802843
78916772,"Goal (log1p USD): 8.395
Campaign duration (days): 29.958
Prelaunch duration (days): 8.977
Campaign name character count: 34
Campaign name word count: 5
Blurb character count: 135
Blurb word count: 21
Launch year: 2016
Launch month: 2
Launch day: 27
Launch weekday: 5
Launch hour: 15
Has video: 1
Prelaunch activated: 0
Country: CA
Currency: CAD
Parent category: Technology
Category: Apps
Location type: Town
Location country: CA
Location state: QC",9.4705,12970.3590159
1119807494,"Goal (log1p USD): 8.413
Campaign duration (days): 30
Prelaunch duration (days): 47.981
Campaign name character count: 25
Campaign name word count: 6
Blurb character count: 128
Blurb word count: 25
Launch year: 2022
Launch month: 7
Launch day: 30
Launch weekday: 5
Launch hour: 4
Has video: 1
Prelaunch activated: 0
Country: JP
Currency: JPY
Parent category: Crafts
Category: Stationery
Location type: Town
Location country: JP
Location state: Kyoto Prefecture",5.5669,260.63265772
1405260673,"Goal (log1p USD): 6.217
Campaign duration (days): 30.356
Prelaunch duration (days): 188.509
Campaign name character count: 46
Campaign name word count: 9
Blurb character count: 128
Blurb word count: 22
Launch year: 2025
Launch month: 5
Launch day: 31
Launch weekday: 5
Launch hour: 17
Has video: 1
Prelaunch activated: 1
Country: US
Currency: USD
Parent category: Games
Category: Tabletop Games
Location type: Town
Location country: US
Location state: AZ",7.8895,2668.0
1551436199,"Goal (log1p USD): 9.784
Campaign duration (days): 14.958
Prelaunch duration (days): 0.858
Campaign name character count: 45
Campaign name word count: 9
Blurb character count: 82
Blurb word count: 10
Launch year: 2025
Launch month: 2
Launch day: 25
Launch weekday: 1
Launch hour: 10
Has video: 0
Prelaunch activated: 1
Country: GB
Currency: GBP
Parent category: Film & Video
Category: Documentary
Location type: Town
Location country: GB
Location state: England",5.1108,164.8081383
482010392,"Goal (log1p USD): 9.446
Campaign duration (days): 30
Prelaunch duration (days): 2.98
Campaign name character count: 48
Campaign name word count: 6
Blurb character count: 88
Blurb word count: 15
Launch year: 2018
Launch month: 12
Launch day: 20
Launch weekday: 3
Launch hour: 19
Has video: 0
Prelaunch activated: 0
Country: GB
Currency: GBP
Parent category: Journalism
Category: Print
Location type: Town
Location country: GB
Location state: England",1.2618,2.5316007
